CWNS_NUM,REPORT_YEAR,2042_IND,WERF_CODE,FINAL_UNIT_PROCESS_NAME
17001205001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001205001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001207001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001207001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001212001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001212001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001213001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001213001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001216001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001216001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001218001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001218001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001219001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001219001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001220001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001220001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001221001,2004.0,1.0,AS,"Activated Sludge, Conventional"
17001221001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
17001221001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001221001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
17001221001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17001311001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001311001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001312002,2004.0,1.0,AS,"Activated Sludge, Contact Stabilization"
17001312002,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
17001312002,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001312002,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17001312002,2004.0,1.0,TF-RBC,Rotating Biological Contractors
17001312002,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001315001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001315001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001315001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001315002,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001315002,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001315002,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001316001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
17001316001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001316001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17001316001,2004.0,1.0,TF-RBC,Rotating Biological Contractors
17001317001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001317001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001317001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001319001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001319001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001319001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17001320001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001320001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001320001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001320001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
17001401001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001401001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001403001,2004.0,1.0,AS,"Activated Sludge, Contact Stabilization"
17001403001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001403001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
17001403001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001404001,2004.0,1.0,AS,"Activated Sludge, Conventional"
17001404001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
17001404001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001404001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17001405001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001405001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
17001405001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
17001405001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001405001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001408002,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001408002,2004.0,1.0,LAND_TRT,"Land Application, Slow Rate, W/O Underdrain"
17001410001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001410001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001410001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17001410001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
17001410001,2012.0,1.0,BNR,Biological Nutrient Removal
17001410001,2013.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
17001412001,2004.0,1.0,AS,"Activated Sludge, Conventional"
17001412001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001412001,2004.0,1.0,BS_LAGOON,Biosolids Lagoon
17001412001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001412001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17001412001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
17001414001,2004.0,1.0,AS,"Activated Sludge, Contact Stabilization"
17001414001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001414001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
17001414001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001415001,2004.0,1.0,AS,"Activated Sludge, Contact Stabilization"
17001415001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
17001415001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001415001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001415001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
17001417001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001417001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
17001417001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001417001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
17001418001,2004.0,1.0,AS,"Activated Sludge, Conventional"
17001418001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
17001418001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001418001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17001501001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001501001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001502001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Vacuum Filter)
17001502001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001504001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001504001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001505001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
17001505001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001505001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17001505001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001505001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
17001506001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001506001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001506001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001512001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001512001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001604001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001604001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001605001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
17001605001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
17001605001,2004.0,1.0,BS_LAGOON,Biosolids Lagoon
17001605001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001606001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001606001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001606001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
17001708001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001708001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001723001,2004.0,1.0,AS,"Activated Sludge, Contact Stabilization"
17001723001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
17001723001,2004.0,1.0,BNIT,Biological Nitrification - Separate Stage
17001723001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001723001,2004.0,1.0,TF-RBC,Rotating Biological Contractors
17001723001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
17001729001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001729001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001803001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001803001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001804001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001804001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001805001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001805001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001806001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001806001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001807001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001807001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001812001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17001812001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
17001812001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001812001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Vacuum Filter)
17001812001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17001812001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
17001812001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
17001813001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
17001813001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001813001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
17001814001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001814001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001815001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001815001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001902001,2004.0,1.0,AS,"Activated Sludge, Contact Stabilization"
17001902001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
17001902001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001902001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17001911001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001916001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17001916001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17002004001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17002004001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17002008001,2012.0,1.0,BNR,Biological Nutrient Removal
17002008001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
17002011001,2012.0,1.0,BNR,Biological Nutrient Removal
17002030001,2012.0,1.0,BNR,Biological Nutrient Removal
17002030001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
17002037001,2012.0,1.0,BNR,Biological Nutrient Removal
17002037001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
17002037001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
17002053001,2022.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17002057001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
17002068001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
17002911001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17002911001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17002912001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17002912001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17002912020,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17002912020,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
17003001001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
17003001001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003001001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Vacuum Filter)
17003001001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17003002001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003002001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003016001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17003016001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003017001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17003017001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
17003017001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
17003017001,2004.0,1.0,BNIT,Biological Nitrification - Separate Stage
17003017001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003017001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
17003018001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17003018001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003018001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003101001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
17003101001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
17003101001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003101001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17003103001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17003103001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003201001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003201001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003211001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
17003211001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
17003211001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003211001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17003212001,2004.0,1.0,AS,"Activated Sludge, Conventional"
17003212001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
17003212001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003212001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17003212001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003215001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003215001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003300001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003300001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003301001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
17003301001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003301001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
17003302001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003302001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003303001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003303001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003305001,2004.0,1.0,AS,"Activated Sludge, Contact Stabilization"
17003305001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
17003305001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
17003305001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003305001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17003305001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003312001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003312001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003313001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17003313001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003313001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003314001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003314001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003401001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Filter Press)
17003401001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003401001,2008.0,1.0,PRIMARY,"Sedimentation, Primary"
17003401001,2012.0,1.0,AS-OD,Reactor (Oxidation Ditch)
17003401001,2012.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
17003401001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
17003506001,2004.0,1.0,AS,"Activated Sludge, Conventional"
17003506001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
17003506001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003506001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
17003508001,2004.0,1.0,AS,"Activated Sludge, Contact Stabilization"
17003508001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
17003508001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003508001,2012.0,1.0,BNR,Biological Nutrient Removal
17003511001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003511001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003512001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003512001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003513001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003513001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003514001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003514001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003515001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003515001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003516001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003516001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003600001,2008.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17003601001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003601001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003608001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17003608001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003609001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
17003609001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17003609001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003711001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17003711001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003711001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003713001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003713001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003714001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003714001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003715001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17003715001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003716001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
17003716001,2004.0,1.0,BNIT,Biological Nitrification - Separate Stage
17003716001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003716001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
17003717001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17003717001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003718001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17003718001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003719001,2004.0,1.0,AS,"Activated Sludge, Conventional"
17003719001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
17003719001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003719001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Vacuum Filter)
17003719001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003720001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17003720001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003804001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003804001,2004.0,1.0,TF,"Trickling Filter, Plastic Media"
17003811001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17003813001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17003813001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003814001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003814001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Vacuum Filter)
17003814001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
17003815001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003815001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17003815001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
17003815001,2013.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
17003816001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003816001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17003816001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
17003816001,2013.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
17003817001,2004.0,1.0,AS,"Activated Sludge, Conventional"
17003817001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003817001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
17003817001,2013.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
17003818001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
17003818001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17003819001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003819001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003821001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003821001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003902001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003902001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003903001,2004.0,1.0,AS,"Activated Sludge, Contact Stabilization"
17003903001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
17003903001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003903001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Vacuum Filter)
17003903001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17003903001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
17003904001,2004.0,1.0,AS,"Activated Sludge, Contact Stabilization"
17003904001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003904001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17003911001,2004.0,1.0,AS,"Activated Sludge, Contact Stabilization"
17003911001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003913001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003913001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003913001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17003913002,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17003913002,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003913002,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003914001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17003914001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003914001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
17003914001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
17003915001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
17003915001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003916001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003916001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17003917001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17003917001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
17005002001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
17005002001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
17005002001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Filter Press)
17005002001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
17005003001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
